"wordrep"	"letters"	"word_accuracy"	"best_match"	"str_distance"	"correct_word_length"	"proportion_letter_correct"	"iksis"	"responses"	"suppression"	"subject"
"39577"	"find"	"i"	1	"find"	0	4	1	96	"i"	"D0B"	"p3crandom.txt"
"39677"	"find"	"n"	1	"find"	0	4	1	344	"n"	"D0B"	"p3crandom.txt"
"39777"	"find"	"d"	1	"find"	0	4	1	96	"d"	"D0B"	"p3crandom.txt"
"39877"	"little"	"l"	1	"little"	0	6	1	240	"l"	"D0B"	"p3crandom.txt"
"39977"	"little"	"i"	1	"little"	0	6	1	224	"i"	"D0B"	"p3crandom.txt"
"40077"	"little"	"t"	1	"little"	0	6	1	176	"t"	"D0B"	"p3crandom.txt"
"401116"	"little"	"t"	1	"little"	0	6	1	169	"t"	"D0B"	"p3crandom.txt"
"40286"	"little"	"l"	1	"little"	0	6	1	88	"l"	"D0B"	"p3crandom.txt"
"40377"	"little"	"e"	1	"little"	0	6	1	184	"e"	"D0B"	"p3crandom.txt"
"40477"	"difficulty"	"d"	1	"difficulty"	0	10	1	1577	"d"	"D0B"	"p3crandom.txt"
"40577"	"difficulty"	"i"	1	"difficulty"	0	10	1	136	"i"	"D0B"	"p3crandom.txt"
"40677"	"difficulty"	"f"	1	"difficulty"	0	10	1	152	"f"	"D0B"	"p3crandom.txt"
"40777"	"difficulty"	"f"	1	"difficulty"	0	10	1	192	"f"	"D0B"	"p3crandom.txt"
"40877"	"difficulty"	"i"	1	"difficulty"	0	10	1	112	"i"	"D0B"	"p3crandom.txt"
"40977"	"difficulty"	"c"	1	"difficulty"	0	10	1	160	"c"	"D0B"	"p3crandom.txt"
"410113"	"difficulty"	"u"	1	"difficulty"	0	10	1	225	"u"	"D0B"	"p3crandom.txt"
"411118"	"difficulty"	"l"	1	"difficulty"	0	10	1	415	"l"	"D0B"	"p3crandom.txt"
"412101"	"difficulty"	"t"	1	"difficulty"	0	10	1	168	"t"	"D0B"	"p3crandom.txt"
"41378"	"difficulty"	"y"	1	"difficulty"	0	10	1	225	"y"	"D0B"	"p3crandom.txt"
"41478"	"in"	"i"	1	"in"	0	2	1	240	"i"	"D0B"	"p3crandom.txt"
"41577"	"in"	"n"	1	"in"	0	2	1	128	"n"	"D0B"	"p3crandom.txt"
"41677"	"adapting"	"a"	1	"adapting"	0	8	1	112	"a"	"D0B"	"p3crandom.txt"
"41777"	"adapting"	"d"	1	"adapting"	0	8	1	224	"d"	"D0B"	"p3crandom.txt"
"41877"	"adapting"	"a"	1	"adapting"	0	8	1	184	"a"	"D0B"	"p3crandom.txt"
"41977"	"adapting"	"p"	1	"adapting"	0	8	1	233	"p"	"D0B"	"p3crandom.txt"
"42077"	"adapting"	"t"	1	"adapting"	0	8	1	200	"t"	"D0B"	"p3crandom.txt"
"421117"	"adapting"	"i"	1	"adapting"	0	8	1	240	"i"	"D0B"	"p3crandom.txt"
"42286"	"adapting"	"n"	1	"adapting"	0	8	1	120	"n"	"D0B"	"p3crandom.txt"
"42377"	"adapting"	"g"	1	"adapting"	0	8	1	200	"g"	"D0B"	"p3crandom.txt"
"42477"	"their"	"t"	1	"their"	0	5	1	352	"t"	"D0B"	"p3crandom.txt"
"42577"	"their"	"h"	1	"their"	0	5	1	112	"h"	"D0B"	"p3crandom.txt"
"42677"	"their"	"e"	1	"their"	0	5	1	144	"e"	"D0B"	"p3crandom.txt"
"42777"	"their"	"i"	1	"their"	0	5	1	184	"i"	"D0B"	"p3crandom.txt"
"42877"	"their"	"r"	1	"their"	0	5	1	168	"r"	"D0B"	"p3crandom.txt"
"42977"	"sheep-working"	"s"	1	"sheep-working"	0	13	1	160	"s"	"D0B"	"p3crandom.txt"
"43077"	"sheep-working"	"h"	1	"sheep-working"	0	13	1	176	"h"	"D0B"	"p3crandom.txt"
"431116"	"sheep-working"	"e"	1	"sheep-working"	0	13	1	208	"e"	"D0B"	"p3crandom.txt"
"43286"	"sheep-working"	"e"	1	"sheep-working"	0	13	1	217	"e"	"D0B"	"p3crandom.txt"
"43377"	"sheep-working"	"p"	1	"sheep-working"	0	13	1	143	"p"	"D0B"	"p3crandom.txt"
"43477"	"sheep-working"	"-"	1	"sheep-working"	0	13	1	2490	"-"	"D0B"	"p3crandom.txt"
"43577"	"sheep-working"	"w"	1	"sheep-working"	0	13	1	1384	"w"	"D0B"	"p3crandom.txt"
"43677"	"sheep-working"	"o"	1	"sheep-working"	0	13	1	144	"o"	"D0B"	"p3crandom.txt"
"43777"	"sheep-working"	"r"	1	"sheep-working"	0	13	1	208	"r"	"D0B"	"p3crandom.txt"
"43877"	"sheep-working"	"k"	1	"sheep-working"	0	13	1	209	"k"	"D0B"	"p3crandom.txt"
"43977"	"sheep-working"	"i"	1	"sheep-working"	0	13	1	224	"i"	"D0B"	"p3crandom.txt"
"44077"	"sheep-working"	"n"	1	"sheep-working"	0	13	1	88	"n"	"D0B"	"p3crandom.txt"
"441116"	"sheep-working"	"g"	1	"sheep-working"	0	13	1	184	"g"	"D0B"	"p3crandom.txt"
"44286"	"habits"	"h"	1	"habits"	0	6	1	281	"h"	"D0B"	"p3crandom.txt"
"44377"	"habits"	"a"	1	"habits"	0	6	1	160	"a"	"D0B"	"p3crandom.txt"
"44477"	"habits"	"b"	1	"habits"	0	6	1	768	"b"	"D0B"	"p3crandom.txt"
"44577"	"habits"	"i"	1	"habits"	0	6	1	296	"i"	"D0B"	"p3crandom.txt"
"44677"	"habits"	"t"	1	"habits"	0	6	1	104	"t"	"D0B"	"p3crandom.txt"
"44777"	"habits"	"s"	1	"habits"	0	6	1	1377	"s"	"D0B"	"p3crandom.txt"
"44877"	"to"	"t"	1	"to"	0	2	1	504	"t"	"D0B"	"p3crandom.txt"
"44977"	"to"	"o"	1	"to"	0	2	1	89	"o"	"D0B"	"p3crandom.txt"
"45077"	"obedience,"	"o"	1	"obedience,"	0	10	1	513	"o"	"D0B"	"p3crandom.txt"
"451116"	"obedience,"	"b"	1	"obedience,"	0	10	1	256	"b"	"D0B"	"p3crandom.txt"
"45286"	"obedience,"	"e"	1	"obedience,"	0	10	1	224	"e"	"D0B"	"p3crandom.txt"
"45377"	"obedience,"	"d"	1	"obedience,"	0	10	1	192	"d"	"D0B"	"p3crandom.txt"
"45477"	"obedience,"	"i"	1	"obedience,"	0	10	1	128	"i"	"D0B"	"p3crandom.txt"
"45576"	"obedience,"	"e"	1	"obedience,"	0	10	1	152	"e"	"D0B"	"p3crandom.txt"
"45675"	"obedience,"	"n"	1	"obedience,"	0	10	1	256	"n"	"D0B"	"p3crandom.txt"
"45775"	"obedience,"	"c"	1	"obedience,"	0	10	1	153	"c"	"D0B"	"p3crandom.txt"
"45875"	"obedience,"	"e"	1	"obedience,"	0	10	1	256	"e"	"D0B"	"p3crandom.txt"
"45975"	"obedience,"	","	1	"obedience,"	0	10	1	968	","	"D0B"	"p3crandom.txt"
"46075"	"which,"	"w"	1	"which,"	0	6	1	96	"w"	"D0B"	"p3crandom.txt"
"461115"	"which,"	"h"	1	"which,"	0	6	1	145	"h"	"D0B"	"p3crandom.txt"
"46283"	"which,"	"i"	1	"which,"	0	6	1	279	"i"	"D0B"	"p3crandom.txt"
"46375"	"which,"	"c"	1	"which,"	0	6	1	120	"c"	"D0B"	"p3crandom.txt"
"46475"	"which,"	"h"	1	"which,"	0	6	1	176	"h"	"D0B"	"p3crandom.txt"
"46575"	"which,"	","	1	"which,"	0	6	1	1361	","	"D0B"	"p3crandom.txt"
"46674"	"on"	"o"	1	"on"	0	2	1	1393	"o"	"D0B"	"p3crandom.txt"
"46774"	"on"	"n"	1	"on"	0	2	1	128	"n"	"D0B"	"p3crandom.txt"
"46874"	"the"	"t"	1	"the"	0	3	1	112	"t"	"D0B"	"p3crandom.txt"
"46974"	"the"	"h"	1	"the"	0	3	1	96	"h"	"D0B"	"p3crandom.txt"
"47074"	"the"	"e"	1	"the"	0	3	1	176	"e"	"D0B"	"p3crandom.txt"
"471115"	"face"	"f"	1	"face"	0	4	1	144	"f"	"D0B"	"p3crandom.txt"
"47281"	"face"	"a"	1	"face"	0	4	1	192	"a"	"D0B"	"p3crandom.txt"
"47373"	"face"	"c"	1	"face"	0	4	1	192	"c"	"D0B"	"p3crandom.txt"
"47473"	"face"	"e"	1	"face"	0	4	1	192	"e"	"D0B"	"p3crandom.txt"
"47572"	"of"	"o"	1	"of"	0	2	1	216	"o"	"D0B"	"p3crandom.txt"
"47672"	"of"	"f"	1	"of"	0	2	1	144	"f"	"D0B"	"p3crandom.txt"
"47772"	"it,"	"i"	1	"it,"	0	3	1	200	"i"	"D0B"	"p3crandom.txt"
"47872"	"it,"	"t"	1	"it,"	0	3	1	151	"t"	"D0B"	"p3crandom.txt"
"47970"	"it,"	","	1	"it,"	0	3	1	945	","	"D0B"	"p3crandom.txt"
"48070"	"appears"	"a"	1	"appears"	0	7	1	128	"a"	"D0B"	"p3crandom.txt"
"481112"	"appears"	"p"	1	"appears"	0	7	1	192	"p"	"D0B"	"p3crandom.txt"
"48274"	"appears"	"p"	1	"appears"	0	7	1	185	"p"	"D0B"	"p3crandom.txt"
"48368"	"appears"	"e"	1	"appears"	0	7	1	151	"e"	"D0B"	"p3crandom.txt"
"48468"	"appears"	"a"	1	"appears"	0	7	1	216	"a"	"D0B"	"p3crandom.txt"
"48568"	"appears"	"r"	1	"appears"	0	7	1	272	"r"	"D0B"	"p3crandom.txt"
"48668"	"appears"	"s"	1	"appears"	0	7	1	249	"s"	"D0B"	"p3crandom.txt"
"48767"	"to"	"t"	1	"to"	0	2	1	328	"t"	"D0B"	"p3crandom.txt"
"48867"	"to"	"o"	1	"to"	0	2	1	112	"o"	"D0B"	"p3crandom.txt"
"48964"	"be"	"b"	1	"be"	0	2	1	193	"b"	"D0B"	"p3crandom.txt"
"49063"	"be"	"e"	1	"be"	0	2	1	119	"e"	"D0B"	"p3crandom.txt"
"491107"	"tottaly"	"t"	0	"totally"	2	7	0.714285714285714	184	"t"	"D0B"	"p3crandom.txt"
"49264"	"tottaly"	"o"	0	"totally"	2	7	0.714285714285714	273	"o"	"D0B"	"p3crandom.txt"
"49361"	"tottaly"	"t"	0	"totally"	2	7	0.714285714285714	240	"t"	"D0B"	"p3crandom.txt"
"49459"	"tottaly"	"t"	0	"totally"	2	7	0.714285714285714	224	"t"	"D0B"	"p3crandom.txt"
"49558"	"tottaly"	"a"	0	"totally"	2	7	0.714285714285714	288	"a"	"D0B"	"p3crandom.txt"
"49658"	"tottaly"	"l"	0	"totally"	2	7	0.714285714285714	232	"l"	"D0B"	"p3crandom.txt"
"49756"	"tottaly"	"y"	0	"totally"	2	7	0.714285714285714	440	"y"	"D0B"	"p3crandom.txt"
"49855"	"fdifferent"	"f"	0	"different"	1	9	0.888888888888889	369	"f"	"D0B"	"p3crandom.txt"
"49955"	"fdifferent"	"d"	0	"different"	1	9	0.888888888888889	1072	"d"	"D0B"	"p3crandom.txt"
"50054"	"fdifferent"	"i"	0	"different"	1	9	0.888888888888889	248	"i"	"D0B"	"p3crandom.txt"
"501102"	"fdifferent"	"f"	0	"different"	1	9	0.888888888888889	224	"f"	"D0B"	"p3crandom.txt"
"50256"	"fdifferent"	"f"	0	"different"	1	9	0.888888888888889	168	"f"	"D0B"	"p3crandom.txt"
"50354"	"fdifferent"	"e"	0	"different"	1	9	0.888888888888889	192	"e"	"D0B"	"p3crandom.txt"
"50452"	"fdifferent"	"r"	0	"different"	1	9	0.888888888888889	176	"r"	"D0B"	"p3crandom.txt"
"50552"	"fdifferent"	"e"	0	"different"	1	9	0.888888888888889	152	"e"	"D0B"	"p3crandom.txt"
"50651"	"fdifferent"	"n"	0	"different"	1	9	0.888888888888889	137	"n"	"D0B"	"p3crandom.txt"
"50748"	"fdifferent"	"t"	0	"different"	1	9	0.888888888888889	136	"t"	"D0B"	"p3crandom.txt"
"50848"	"set"	"s"	1	"set"	0	3	1	1057	"s"	"D0B"	"p3crandom.txt"
"50946"	"set"	"e"	1	"set"	0	3	1	408	"e"	"D0B"	"p3crandom.txt"
"51044"	"set"	"t"	1	"set"	0	3	1	192	"t"	"D0B"	"p3crandom.txt"
"51196"	"of"	"o"	1	"of"	0	2	1	240	"o"	"D0B"	"p3crandom.txt"
"51245"	"of"	"f"	1	"of"	0	2	1	232	"f"	"D0B"	"p3crandom.txt"
"51344"	"skills."	"s"	1	"skills."	0	7	1	729	"s"	"D0B"	"p3crandom.txt"
"51441"	"skills."	"k"	1	"skills."	0	7	1	112	"k"	"D0B"	"p3crandom.txt"
"51541"	"skills."	"i"	1	"skills."	0	7	1	208	"i"	"D0B"	"p3crandom.txt"
"51639"	"skills."	"l"	1	"skills."	0	7	1	233	"l"	"D0B"	"p3crandom.txt"
"51739"	"skills."	"l"	1	"skills."	0	7	1	159	"l"	"D0B"	"p3crandom.txt"
"51839"	"skills."	"s"	1	"skills."	0	7	1	152	"s"	"D0B"	"p3crandom.txt"
"51939"	"skills."	"."	1	"skills."	0	7	1	232	"."	"D0B"	"p3crandom.txt"
"21302"	"one"	"n"	1	"one"	0	3	1	105	"n"	"D200A"	"p4crandom.txt"
"31302"	"one"	"e"	1	"one"	0	3	1	224	"e"	"D200A"	"p4crandom.txt"
"41302"	"sphee"	"s"	0	"sphere"	1	6	0.833333333333333	640	"s"	"D200A"	"p4crandom.txt"
"5703"	"sphee"	"p"	0	"sphere"	1	6	0.833333333333333	192	"p"	"D200A"	"p4crandom.txt"
"6287"	"sphee"	"h"	0	"sphere"	1	6	0.833333333333333	472	"h"	"D200A"	"p4crandom.txt"
"7287"	"sphee"	"e"	0	"sphere"	1	6	0.833333333333333	120	"e"	"D200A"	"p4crandom.txt"
"8287"	"sphee"	"e"	0	"sphere"	1	6	0.833333333333333	361	"e"	"D200A"	"p4crandom.txt"
"9287"	"where"	"w"	1	"where"	0	5	1	616	"w"	"D200A"	"p4crandom.txt"
"10287"	"where"	"h"	1	"where"	0	5	1	176	"h"	"D200A"	"p4crandom.txt"
"11287"	"where"	"e"	1	"where"	0	5	1	128	"e"	"D200A"	"p4crandom.txt"
"12287"	"where"	"r"	1	"where"	0	5	1	152	"r"	"D200A"	"p4crandom.txt"
"13287"	"where"	"e"	1	"where"	0	5	1	80	"e"	"D200A"	"p4crandom.txt"
"14287"	"border"	"b"	1	"border"	0	6	1	256	"b"	"D200A"	"p4crandom.txt"
"15287"	"border"	"o"	1	"border"	0	6	1	313	"o"	"D200A"	"p4crandom.txt"
"16287"	"border"	"r"	1	"border"	0	6	1	120	"r"	"D200A"	"p4crandom.txt"
"17287"	"border"	"d"	1	"border"	0	6	1	312	"d"	"D200A"	"p4crandom.txt"
"18287"	"border"	"e"	1	"border"	0	6	1	144	"e"	"D200A"	"p4crandom.txt"
"19287"	"border"	"r"	1	"border"	0	6	1	144	"r"	"D200A"	"p4crandom.txt"
"20287"	"collies"	"c"	1	"collies"	0	7	1	665	"c"	"D200A"	"p4crandom.txt"
"21303"	"collies"	"o"	1	"collies"	0	7	1	160	"o"	"D200A"	"p4crandom.txt"
"22287"	"collies"	"l"	1	"collies"	0	7	1	160	"l"	"D200A"	"p4crandom.txt"
"23287"	"collies"	"l"	1	"collies"	0	7	1	120	"l"	"D200A"	"p4crandom.txt"
"24287"	"collies"	"i"	1	"collies"	0	7	1	168	"i"	"D200A"	"p4crandom.txt"
"25287"	"collies"	"e"	1	"collies"	0	7	1	152	"e"	"D200A"	"p4crandom.txt"
"26287"	"collies"	"s"	1	"collies"	0	7	1	224	"s"	"D200A"	"p4crandom.txt"
"27287"	"are"	"a"	1	"are"	0	3	1	751	"a"	"D200A"	"p4crandom.txt"
"28287"	"are"	"r"	1	"are"	0	3	1	112	"r"	"D200A"	"p4crandom.txt"
"29287"	"are"	"e"	1	"are"	0	3	1	169	"e"	"D200A"	"p4crandom.txt"
"30287"	"most"	"m"	1	"most"	0	4	1	472	"m"	"D200A"	"p4crandom.txt"
"31303"	"most"	"o"	1	"most"	0	4	1	152	"o"	"D200A"	"p4crandom.txt"
"32287"	"most"	"s"	1	"most"	0	4	1	152	"s"	"D200A"	"p4crandom.txt"
"33287"	"most"	"t"	1	"most"	0	4	1	153	"t"	"D200A"	"p4crandom.txt"
"34287"	"successfyl"	"s"	0	"successful"	1	10	0.9	1049	"s"	"D200A"	"p4crandom.txt"
"35287"	"successfyl"	"u"	0	"successful"	1	10	0.9	136	"u"	"D200A"	"p4crandom.txt"
"36287"	"successfyl"	"c"	0	"successful"	1	10	0.9	288	"c"	"D200A"	"p4crandom.txt"
"37287"	"successfyl"	"c"	0	"successful"	1	10	0.9	136	"c"	"D200A"	"p4crandom.txt"
"38287"	"successfyl"	"e"	0	"successful"	1	10	0.9	160	"e"	"D200A"	"p4crandom.txt"
"39287"	"successfyl"	"s"	0	"successful"	1	10	0.9	201	"s"	"D200A"	"p4crandom.txt"
"40287"	"successfyl"	"s"	0	"successful"	1	10	0.9	183	"s"	"D200A"	"p4crandom.txt"
"41303"	"successfyl"	"f"	0	"successful"	1	10	0.9	296	"f"	"D200A"	"p4crandom.txt"
"42287"	"successfyl"	"y"	0	"successful"	1	10	0.9	113	"y"	"D200A"	"p4crandom.txt"
"43287"	"successfyl"	"l"	0	"successful"	1	10	0.9	648	"l"	"D200A"	"p4crandom.txt"
"44287"	"i"	"i"	0	"is"	1	2	0.5	921	"i"	"D200A"	"p4crandom.txt"
"45287"	"in"	"i"	1	"in"	0	2	1	312	"i"	"D200A"	"p4crandom.txt"
"46284"	"in"	"n"	1	"in"	0	2	1	96	"n"	"D200A"	"p4crandom.txt"
"47282"	"search"	"s"	1	"search"	0	6	1	240	"s"	"D200A"	"p4crandom.txt"
"48275"	"search"	"e"	1	"search"	0	6	1	136	"e"	"D200A"	"p4crandom.txt"
"49265"	"search"	"a"	1	"search"	0	6	1	176	"a"	"D200A"	"p4crandom.txt"
"50206"	"search"	"r"	1	"search"	0	6	1	152	"r"	"D200A"	"p4crandom.txt"
"51197"	"search"	"c"	1	"search"	0	6	1	112	"c"	"D200A"	"p4crandom.txt"
"52182"	"search"	"h"	1	"search"	0	6	1	225	"h"	"D200A"	"p4crandom.txt"
"53146"	"and"	"a"	1	"and"	0	3	1	1432	"a"	"D200A"	"p4crandom.txt"
"54126"	"and"	"n"	1	"and"	0	3	1	232	"n"	"D200A"	"p4crandom.txt"
"55118"	"and"	"d"	1	"and"	0	3	1	161	"d"	"D200A"	"p4crandom.txt"
"56101"	"rescue."	"r"	1	"rescue."	0	7	1	144	"r"	"D200A"	"p4crandom.txt"
"5782"	"rescue."	"e"	1	"rescue."	0	7	1	184	"e"	"D200A"	"p4crandom.txt"
"5882"	"rescue."	"s"	1	"rescue."	0	7	1	264	"s"	"D200A"	"p4crandom.txt"
"5978"	"rescue."	"c"	1	"rescue."	0	7	1	112	"c"	"D200A"	"p4crandom.txt"
"6078"	"rescue."	"u"	1	"rescue."	0	7	1	352	"u"	"D200A"	"p4crandom.txt"
"61117"	"rescue."	"e"	1	"rescue."	0	7	1	688	"e"	"D200A"	"p4crandom.txt"
"6288"	"rescue."	"."	1	"rescue."	0	7	1	785	"."	"D200A"	"p4crandom.txt"
"6378"	"dogs"	"d"	1	"dogs"	0	4	1	1192	"d"	"D200A"	"p4crandom.txt"
"6478"	"dogs"	"o"	1	"dogs"	0	4	1	120	"o"	"D200A"	"p4crandom.txt"
"6578"	"dogs"	"g"	1	"dogs"	0	4	1	136	"g"	"D200A"	"p4crandom.txt"
"6678"	"dogs"	"s"	1	"dogs"	0	4	1	272	"s"	"D200A"	"p4crandom.txt"
"6778"	"and"	"a"	1	"and"	0	3	1	137	"a"	"D200A"	"p4crandom.txt"
"6878"	"and"	"n"	1	"and"	0	3	1	143	"n"	"D200A"	"p4crandom.txt"
"6978"	"and"	"d"	1	"and"	0	3	1	128	"d"	"D200A"	"p4crandom.txt"
"7078"	"handlers"	"h"	1	"handlers"	0	8	1	224	"h"	"D200A"	"p4crandom.txt"
"71117"	"handlers"	"a"	1	"handlers"	0	8	1	144	"a"	"D200A"	"p4crandom.txt"
"7288"	"handlers"	"n"	1	"handlers"	0	8	1	129	"n"	"D200A"	"p4crandom.txt"
"7378"	"handlers"	"d"	1	"handlers"	0	8	1	192	"d"	"D200A"	"p4crandom.txt"
"7478"	"handlers"	"l"	1	"handlers"	0	8	1	344	"l"	"D200A"	"p4crandom.txt"
"7578"	"handlers"	"e"	1	"handlers"	0	8	1	96	"e"	"D200A"	"p4crandom.txt"
"7678"	"handlers"	"r"	1	"handlers"	0	8	1	712	"r"	"D200A"	"p4crandom.txt"
"7778"	"handlers"	"s"	1	"handlers"	0	8	1	136	"s"	"D200A"	"p4crandom.txt"
"7878"	"are"	"a"	1	"are"	0	3	1	1160	"a"	"D200A"	"p4crandom.txt"
"7978"	"are"	"r"	1	"are"	0	3	1	104	"r"	"D200A"	"p4crandom.txt"
"8078"	"are"	"e"	1	"are"	0	3	1	184	"e"	"D200A"	"p4crandom.txt"
"81117"	"required"	"r"	1	"required"	0	8	1	584	"r"	"D200A"	"p4crandom.txt"
"8288"	"required"	"e"	1	"required"	0	8	1	161	"e"	"D200A"	"p4crandom.txt"
"8378"	"required"	"q"	1	"required"	0	8	1	304	"q"	"D200A"	"p4crandom.txt"
"8478"	"required"	"u"	1	"required"	0	8	1	248	"u"	"D200A"	"p4crandom.txt"
"8578"	"required"	"i"	1	"required"	0	8	1	104	"i"	"D200A"	"p4crandom.txt"
"8678"	"required"	"r"	1	"required"	0	8	1	264	"r"	"D200A"	"p4crandom.txt"
"8778"	"required"	"e"	1	"required"	0	8	1	160	"e"	"D200A"	"p4crandom.txt"
"8878"	"required"	"d"	1	"required"	0	8	1	200	"d"	"D200A"	"p4crandom.txt"
"8978"	"to"	"t"	1	"to"	0	2	1	137	"t"	"D200A"	"p4crandom.txt"
"9078"	"to"	"o"	1	"to"	0	2	1	167	"o"	"D200A"	"p4crandom.txt"
"91117"	"go"	"g"	1	"go"	0	2	1	176	"g"	"D200A"	"p4crandom.txt"
"9288"	"go"	"o"	1	"go"	0	2	1	104	"o"	"D200A"	"p4crandom.txt"
"9378"	"out"	"o"	1	"out"	0	3	1	232	"o"	"D200A"	"p4crandom.txt"
"9478"	"out"	"u"	1	"out"	0	3	1	120	"u"	"D200A"	"p4crandom.txt"
"9578"	"out"	"t"	1	"out"	0	3	1	184	"t"	"D200A"	"p4crandom.txt"
"9678"	"and"	"a"	1	"and"	0	3	1	1008	"a"	"D200A"	"p4crandom.txt"
"9778"	"and"	"n"	1	"and"	0	3	1	112	"n"	"D200A"	"p4crandom.txt"
"9878"	"and"	"d"	1	"and"	0	3	1	161	"d"	"D200A"	"p4crandom.txt"
"9978"	"lok"	"l"	0	"look"	1	4	0.75	257	"l"	"D200A"	"p4crandom.txt"
"10078"	"lok"	"o"	0	"look"	1	4	0.75	176	"o"	"D200A"	"p4crandom.txt"
"101117"	"lok"	"k"	0	"look"	1	4	0.75	272	"k"	"D200A"	"p4crandom.txt"
"10288"	"for"	"f"	1	"for"	0	3	1	208	"f"	"D200A"	"p4crandom.txt"
"10378"	"for"	"o"	1	"for"	0	3	1	112	"o"	"D200A"	"p4crandom.txt"
"10478"	"for"	"r"	1	"for"	0	3	1	136	"r"	"D200A"	"p4crandom.txt"
"10578"	",issing"	","	0	"missing"	1	7	0.857142857142857	232	","	"D200A"	"p4crandom.txt"
"10678"	",issing"	"i"	0	"missing"	1	7	0.857142857142857	176	"i"	"D200A"	"p4crandom.txt"
"10778"	",issing"	"s"	0	"missing"	1	7	0.857142857142857	225	"s"	"D200A"	"p4crandom.txt"
"10878"	",issing"	"s"	0	"missing"	1	7	0.857142857142857	136	"s"	"D200A"	"p4crandom.txt"
"10978"	",issing"	"i"	0	"missing"	1	7	0.857142857142857	112	"i"	"D200A"	"p4crandom.txt"
"11078"	",issing"	"n"	0	"missing"	1	7	0.857142857142857	96	"n"	"D200A"	"p4crandom.txt"
"111117"	",issing"	"g"	0	"missing"	1	7	0.857142857142857	152	"g"	"D200A"	"p4crandom.txt"
"11288"	"climbers"	"c"	1	"climbers"	0	8	1	464	"c"	"D200A"	"p4crandom.txt"
"11378"	"climbers"	"l"	1	"climbers"	0	8	1	128	"l"	"D200A"	"p4crandom.txt"
"11478"	"climbers"	"i"	1	"climbers"	0	8	1	176	"i"	"D200A"	"p4crandom.txt"
"11578"	"climbers"	"m"	1	"climbers"	0	8	1	176	"m"	"D200A"	"p4crandom.txt"
"11678"	"climbers"	"b"	1	"climbers"	0	8	1	489	"b"	"D200A"	"p4crandom.txt"
"11778"	"climbers"	"e"	1	"climbers"	0	8	1	88	"e"	"D200A"	"p4crandom.txt"
"11878"	"climbers"	"r"	1	"climbers"	0	8	1	176	"r"	"D200A"	"p4crandom.txt"
"11978"	"climbers"	"s"	1	"climbers"	0	8	1	200	"s"	"D200A"	"p4crandom.txt"
"12078"	"and"	"a"	1	"and"	0	3	1	120	"a"	"D200A"	"p4crandom.txt"
"121117"	"and"	"n"	1	"and"	0	3	1	136	"n"	"D200A"	"p4crandom.txt"
"12288"	"and"	"d"	1	"and"	0	3	1	136	"d"	"D200A"	"p4crandom.txt"
"12378"	"walkers."	"w"	1	"walkers."	0	8	1	208	"w"	"D200A"	"p4crandom.txt"
"12478"	"walkers."	"a"	1	"walkers."	0	8	1	208	"a"	"D200A"	"p4crandom.txt"
"12578"	"walkers."	"l"	1	"walkers."	0	8	1	160	"l"	"D200A"	"p4crandom.txt"
"12678"	"walkers."	"k"	1	"walkers."	0	8	1	289	"k"	"D200A"	"p4crandom.txt"
"12778"	"walkers."	"e"	1	"walkers."	0	8	1	216	"e"	"D200A"	"p4crandom.txt"
"12878"	"walkers."	"r"	1	"walkers."	0	8	1	192	"r"	"D200A"	"p4crandom.txt"
"12978"	"walkers."	"s"	1	"walkers."	0	8	1	232	"s"	"D200A"	"p4crandom.txt"
"13078"	"walkers."	"."	1	"walkers."	0	8	1	2297	"."	"D200A"	"p4crandom.txt"
"131117"	"a"	"a"	1	"a"	0	1	1	1217	"a"	"D200A"	"p4crandom.txt"
"13288"	"lot"	"l"	1	"lot"	0	3	1	184	"l"	"D200A"	"p4crandom.txt"
"13378"	"lot"	"o"	1	"lot"	0	3	1	144	"o"	"D200A"	"p4crandom.txt"
"13478"	"lot"	"t"	1	"lot"	0	3	1	280	"t"	"D200A"	"p4crandom.txt"
"13578"	"of"	"o"	1	"of"	0	2	1	696	"o"	"D200A"	"p4crandom.txt"
"13678"	"of"	"f"	1	"of"	0	2	1	121	"f"	"D200A"	"p4crandom.txt"
"13778"	"these"	"t"	1	"these"	0	5	1	360	"t"	"D200A"	"p4crandom.txt"
"13878"	"these"	"h"	1	"these"	0	5	1	144	"h"	"D200A"	"p4crandom.txt"
"13978"	"these"	"e"	1	"these"	0	5	1	128	"e"	"D200A"	"p4crandom.txt"
"14078"	"these"	"s"	1	"these"	0	5	1	184	"s"	"D200A"	"p4crandom.txt"
"141117"	"these"	"e"	1	"these"	0	5	1	184	"e"	"D200A"	"p4crandom.txt"
"14288"	"peolle."	"p"	0	"people"	2	6	0.666666666666667	384	"p"	"D200A"	"p4crandom.txt"
"14378"	"peolle."	"e"	0	"people"	2	6	0.666666666666667	119	"e"	"D200A"	"p4crandom.txt"
"14478"	"peolle."	"o"	0	"people"	2	6	0.666666666666667	152	"o"	"D200A"	"p4crandom.txt"
"14578"	"peolle."	"l"	0	"people"	2	6	0.666666666666667	193	"l"	"D200A"	"p4crandom.txt"
"14678"	"peolle."	"l"	0	"people"	2	6	0.666666666666667	600	"l"	"D200A"	"p4crandom.txt"
"14778"	"peolle."	"e"	0	"people"	2	6	0.666666666666667	136	"e"	"D200A"	"p4crandom.txt"
